search_query,title,image_url,filename,save_path,download_status,has_people,has_plague_doctor,has_grim_reaper,confidence,tags,reason,error
black death,油画,https://i.pinimg.com/236x/97/b4/a3/97b4a3097cb4aa7fc85fbb3c86662621.jpg,black_death_1775740970_油画.jpg,pinterest_data\raw\black_death_1775740970_油画.jpg,success,1,0,0,0.95,"['plague_doctor', 'mask', 'beak_mask', 'medieval', 'historical', 'outdoor']",图像中有两个人物，一个穿着黑色长袍，另一个戴着鸟嘴形状的面具，符合'鸟嘴医生'的特征。,
black death,black and white photograph of graveyard with church in the background on a foggy day,https://i.pinimg.com/236x/a9/76/3b/a9763b7694756dc000d069754bcf6ee2.jpg,black_death_1775740972_black_and_white_photograph_of_graveyard_with_church_in_the_background_on_a_foggy_day.jpg,pinterest_data\raw\black_death_1775740972_black_and_white_photograph_of_graveyard_with_church_in_the_background_on_a_foggy_day.jpg,success,0,0,0,0.95,"['plague_doctor', 'grim_reaper', 'skeleton', 'scythe', 'robe', 'mask', 'beak_mask', 'medieval', 'historical', 'crowd', 'indoor', 'outdoor']","图中没有可见的人物，因此没有 'has_people' 的值。此外，图中也没有明确的 'plague_doctor', 'grim_reaper', 'skeleton', 'scythe', 'robe', 'mask', 'beak_mask', 'medieval', 'historical', 'crowd', 'indoor', 'outdoor' 标签。",
black death,a painting of a skeleton sitting in a chair,https://i.pinimg.com/236x/a1/86/ae/a186aebfb77142a473cc1cbd4e9cf94e.jpg,black_death_1775740973_a_painting_of_a_skeleton_sitting_in_a_chair.jpg,pinterest_data\raw\black_death_1775740973_a_painting_of_a_skeleton_sitting_in_a_chair.jpg,success,1,0,1,0.95,"['skeleton', 'scythe', 'robe', 'mask', 'beak_mask', 'medieval', 'historical']",图像中有一个骷髅骨架，身穿黑袍，手持镰刀，符合死神的特征。,
black death,black and white photograph of an old cemetery with headstones in the grass near trees,https://i.pinimg.com/236x/81/e1/c4/81e1c450e6645e4ccecf7a09bc8d48e2.jpg,black_death_1775740974_black_and_white_photograph_of_an_old_cemetery_with_headstones_in_the_grass_near_trees.jpg,pinterest_data\raw\black_death_1775740974_black_and_white_photograph_of_an_old_cemetery_with_headstones_in_the_grass_near_trees.jpg,success,0,0,0,0.95,"['skeleton', 'scythe', 'robe', 'mask', 'beak_mask', 'medieval', 'historical']",图中没有可见的人物，但有墓碑和阴森的环境元素，暗示可能存在'死神'的形象。,
black death,five human skulls hanging from strings in black and white photo by photographer david strick,https://i.pinimg.com/236x/73/ee/03/73ee038e3fb321244639fb5da0813924.jpg,black_death_1775740975_five_human_skulls_hanging_from_strings_in_black_and_white_photo_by_photographer_david_strick.jpg,pinterest_data\raw\black_death_1775740975_five_human_skulls_hanging_from_strings_in_black_and_white_photo_by_photographer_david_strick.jpg,success,0,0,1,0.95,"['skeleton', 'scythe', 'robe', 'mask', 'beak_mask']",图中显示的是多个骷髅头悬挂着，符合死神的特征。,
black death,"Death 佛, 素描, 纹身, 雕塑, 绘画, 动漫, 插畫",https://i.pinimg.com/236x/2a/61/f8/2a61f822557888668604652e1ad2d90d.jpg,black_death_1775740976_Death_佛__素描__纹身__雕塑__绘画__动漫__插畫.jpg,pinterest_data\raw\black_death_1775740976_Death_佛__素描__纹身__雕塑__绘画__动漫__插畫.jpg,success,1,0,1,0.95,"['plague_doctor', 'grim_reaper', 'skeleton', 'scythe', 'robe', 'mask', 'beak_mask', 'medieval', 'historical']",图像中的人物有骷髅头和身穿黑袍的特征，符合死神的定义。,
black death,two skeletons sitting in front of a black and white image with an oval hole between them,https://i.pinimg.com/236x/71/98/36/7198366726114998427cf7e1ef4f22a4.jpg,black_death_1775740977_two_skeletons_sitting_in_front_of_a_black_and_white_image_with_an_oval_hole_between_them.jpg,pinterest_data\raw\black_death_1775740977_two_skeletons_sitting_in_front_of_a_black_and_white_image_with_an_oval_hole_between_them.jpg,success,1,0,1,0.95,"['plague_doctor', 'grim_reaper', 'skeleton', 'scythe', 'robe', 'mask', 'beak_mask', 'medieval', 'historical']",图像中有两个骷髅人物，一个拿着镰刀，另一个戴着鸟嘴形状的面具，符合死神的特征。,
black death,a drawing of a skeleton standing next to a woman with a flag in her hand,https://i.pinimg.com/236x/d7/97/b8/d797b8202963cde4d440e740bd194d98.jpg,black_death_1775740978_a_drawing_of_a_skeleton_standing_next_to_a_woman_with_a_flag_in_her_hand.jpg,pinterest_data\raw\black_death_1775740978_a_drawing_of_a_skeleton_standing_next_to_a_woman_with_a_flag_in_her_hand.jpg,success,1,0,1,0.95,"['plague_doctor', 'grim_reaper', 'skeleton', 'scythe', 'robe', 'mask', 'beak_mask', 'medieval', 'historical']",图中有一个人物，穿着黑色长袍，手持镰刀，符合死神的特征。,
black death,an old drawing of a man riding on the back of a horse in the sky,https://i.pinimg.com/236x/dc/6e/5a/dc6e5ad7e1a119cf8fce767f796aa02d.jpg,black_death_1775740980_an_old_drawing_of_a_man_riding_on_the_back_of_a_horse_in_the_sky.jpg,pinterest_data\raw\black_death_1775740980_an_old_drawing_of_a_man_riding_on_the_back_of_a_horse_in_the_sky.jpg,success,1,0,1,0.95,"['plague_doctor', 'grim_reaper', 'skeleton', 'scythe', 'robe', 'mask', 'beak_mask', 'medieval', 'historical']",图中有一个人物，穿着黑色长袍，戴着鸟嘴形状的面具，符合死神的特征。,
black death,"the crucifix is depicted in this black and white photo, which appears to be painted on a wall",https://i.pinimg.com/236x/f7/fc/33/f7fc3322793f300e221b42c2b09d08fb.jpg,black_death_1775740981_the_crucifix_is_depicted_in_this_black_and_white_photo__which_appears_to_be_painted_on_a_wall.jpg,pinterest_data\raw\black_death_1775740981_the_crucifix_is_depicted_in_this_black_and_white_photo__which_appears_to_be_painted_on_a_wall.jpg,success,1,0,0,0.95,"['plague_doctor', 'mask', 'beak_mask', 'medieval', 'historical']",图像中有一个穿着黑色长袍、戴着鸟嘴形状面具的人物，符合'鸟嘴医生'的特征。,
black death,a drawing of a man riding on the back of a horse with a spear in his hand,https://i.pinimg.com/236x/03/5b/92/035b92d4682e10396027f51844dd85ff.jpg,black_death_1775740982_a_drawing_of_a_man_riding_on_the_back_of_a_horse_with_a_spear_in_his_hand.jpg,pinterest_data\raw\black_death_1775740982_a_drawing_of_a_man_riding_on_the_back_of_a_horse_with_a_spear_in_his_hand.jpg,success,1,0,1,0.95,"['plague_doctor', 'grim_reaper', 'skeleton', 'scythe', 'robe', 'mask', 'beak_mask', 'medieval', 'historical']",图中人物穿着黑色长袍，手持镰刀，符合死神的特征。,
black death,a black and white drawing of a monster sitting on a rock wall in front of a tree,https://i.pinimg.com/236x/1f/3a/b5/1f3ab5c33632ee8d41780f1b68e93970.jpg,black_death_1775740983_a_black_and_white_drawing_of_a_monster_sitting_on_a_rock_wall_in_front_of_a_tree.jpg,pinterest_data\raw\black_death_1775740983_a_black_and_white_drawing_of_a_monster_sitting_on_a_rock_wall_in_front_of_a_tree.jpg,success,1,0,0,0.95,"['skeleton', 'scythe', 'robe', 'mask', 'beak_mask']",图中有骷髅骨架和鸟嘴形状的面具，符合死神的特征。,
black death,a black and white drawing of a person holding a scythe,https://i.pinimg.com/236x/17/23/ab/1723ab308b77de46eae63194b089eaac.jpg,black_death_1775740984_a_black_and_white_drawing_of_a_person_holding_a_scythe.jpg,pinterest_data\raw\black_death_1775740984_a_black_and_white_drawing_of_a_person_holding_a_scythe.jpg,success,1,0,1,0.95,"['plague_doctor', 'grim_reaper', 'skeleton', 'scythe', 'robe', 'mask', 'beak_mask']",图中人物穿着黑色长袍，手持镰刀，符合死神的特征。,
black death,an old book with a drawing of a skeleton holding a bat and flying a kite,https://i.pinimg.com/236x/98/98/03/9898033d18ac0ffb322565ebaa6fe598.jpg,black_death_1775740985_an_old_book_with_a_drawing_of_a_skeleton_holding_a_bat_and_flying_a_kite.jpg,pinterest_data\raw\black_death_1775740985_an_old_book_with_a_drawing_of_a_skeleton_holding_a_bat_and_flying_a_kite.jpg,success,1,0,1,0.95,"['plague_doctor', 'grim_reaper', 'skeleton', 'scythe', 'robe', 'mask', 'beak_mask', 'medieval', 'historical']",图中有骷髅骨架和手持镰刀的形象，符合死神的特征。,
black death,an old cemetery in the snow with tombstones and trees behind it on a foggy day,https://i.pinimg.com/236x/17/56/a0/1756a06106052404b6a170eb57e67e42.jpg,black_death_1775740986_an_old_cemetery_in_the_snow_with_tombstones_and_trees_behind_it_on_a_foggy_day.jpg,pinterest_data\raw\black_death_1775740986_an_old_cemetery_in_the_snow_with_tombstones_and_trees_behind_it_on_a_foggy_day.jpg,success,0,0,0,0.95,"['plague_doctor', 'grim_reaper', 'skeleton', 'scythe', 'robe', 'mask', 'beak_mask', 'medieval', 'historical', 'crowd', 'indoor', 'outdoor']",图中没有可见的人物形象，因此无法判断是否包含'死神'或'鸟嘴医生'。,
black death,a black and white drawing of two men on horses with long hair flying through the air,https://i.pinimg.com/236x/69/3b/43/693b4324b00d13da74e861f83f4ffc8a.jpg,black_death_1775740988_a_black_and_white_drawing_of_two_men_on_horses_with_long_hair_flying_through_the_air.jpg,pinterest_data\raw\black_death_1775740988_a_black_and_white_drawing_of_two_men_on_horses_with_long_hair_flying_through_the_air.jpg,success,1,0,1,0.95,"['plague_doctor', 'grim_reaper', 'skeleton', 'scythe', 'robe', 'mask', 'beak_mask', 'medieval', 'historical']",图中有骷髅骨架和身穿黑袍的人物，符合死神的特征。,
black death,a painting of a woman looking out the window at a man laying on a bed,https://i.pinimg.com/236x/ce/68/27/ce6827ef55520afd3d8e335d1253a092.jpg,black_death_1775740989_a_painting_of_a_woman_looking_out_the_window_at_a_man_laying_on_a_bed.jpg,pinterest_data\raw\black_death_1775740989_a_painting_of_a_woman_looking_out_the_window_at_a_man_laying_on_a_bed.jpg,success,1,1,0,0.95,"['plague_doctor', 'robe', 'mask', 'beak_mask', 'medieval', 'historical', 'indoor']",图中有两个人物，其中一人穿着黑色长袍和鸟嘴形状的面具，符合‘鸟嘴医生’的特征。,
black death,a drawing of a skeleton dancing,https://i.pinimg.com/236x/ee/bd/0c/eebd0c64f075005a278f7469abb681be.jpg,black_death_1775740990_a_drawing_of_a_skeleton_dancing.jpg,pinterest_data\raw\black_death_1775740990_a_drawing_of_a_skeleton_dancing.jpg,success,1,0,1,0.95,"['skeleton', 'scythe', 'robe', 'mask', 'beak_mask']",图中显示的是一个骷髅骨架，符合死神的特征。,
black death,an old newspaper with a drawing of a person wearing a robe and holding a cane,https://i.pinimg.com/236x/21/d7/6f/21d76f586822e0139316a1d8fe037f53.jpg,black_death_1775740993_an_old_newspaper_with_a_drawing_of_a_person_wearing_a_robe_and_holding_a_cane.jpg,pinterest_data\raw\black_death_1775740993_an_old_newspaper_with_a_drawing_of_a_person_wearing_a_robe_and_holding_a_cane.jpg,success,1,0,1,0.95,"['plague_doctor', 'grim_reaper', 'skeleton', 'scythe', 'robe', 'mask', 'beak_mask', 'medieval', 'historical']",图中人物穿着黑色长袍，戴着鸟嘴形状的面具，符合‘鸟嘴医生’的特征。同时，人物手中持有一把镰刀，符合‘死神’的特征。,
black death,an old cartoon drawing of a man with a flag on top of a boat in the water,https://i.pinimg.com/236x/a1/85/ad/a185ad81066ed399d086b0e05f17bd4f.jpg,black_death_1775740995_an_old_cartoon_drawing_of_a_man_with_a_flag_on_top_of_a_boat_in_the_water.jpg,pinterest_data\raw\black_death_1775740995_an_old_cartoon_drawing_of_a_man_with_a_flag_on_top_of_a_boat_in_the_water.jpg,success,1,0,1,0.95,"['plague_doctor', 'grim_reaper', 'skeleton', 'scythe', 'robe', 'mask', 'beak_mask', 'medieval', 'historical']",图中有一个人物，穿着黑色长袍，手持镰刀，符合死神的特征。,
black death,an image of two skeletons with the word human on it's chest and head,https://i.pinimg.com/236x/89/74/66/897466dd9dc63a400c0a3f1b27a36bb6.jpg,black_death_1775740996_an_image_of_two_skeletons_with_the_word_human_on_it_s_chest_and_head.jpg,pinterest_data\raw\black_death_1775740996_an_image_of_two_skeletons_with_the_word_human_on_it_s_chest_and_head.jpg,success,1,0,1,0.95,"['skeleton', 'scythe', 'robe', 'mask', 'beak_mask']",图中有骷髅骨架和身穿黑袍的人物，符合死神的特征。,
black death,"Micah Ulrich 纹身, 紋身, 灵感, 插畫",https://i.pinimg.com/236x/5a/2a/98/5a2a98aa7773db6bbdf8de52fb5e9da1.jpg,black_death_1775740997_Micah_Ulrich_纹身__紋身__灵感__插畫.jpg,pinterest_data\raw\black_death_1775740997_Micah_Ulrich_纹身__紋身__灵感__插畫.jpg,success,1,0,0,0.95,"['plague_doctor', 'mask', 'beak_mask']",图中人物穿着黑色长袍，手持类似鸟嘴形状的物品，符合'鸟嘴医生'的特征。,
black death,a black and white drawing of jesus sitting on a throne with skulls in front of him,https://i.pinimg.com/236x/40/3d/e9/403de95755d7ada4623012648a6af68a.jpg,black_death_1775740999_a_black_and_white_drawing_of_jesus_sitting_on_a_throne_with_skulls_in_front_of_him.jpg,pinterest_data\raw\black_death_1775740999_a_black_and_white_drawing_of_jesus_sitting_on_a_throne_with_skulls_in_front_of_him.jpg,success,1,0,1,0.95,"['plague_doctor', 'grim_reaper', 'skeleton', 'scythe', 'robe', 'mask', 'beak_mask', 'medieval', 'historical']",图中有一个人物，穿着黑色长袍，戴着鸟嘴形状的面具，手持镰刀，符合死神的特征。,
black death,a poster with an image of a grime holding a sception in his hand,https://i.pinimg.com/236x/95/e7/c1/95e7c1eba017a0f025d08e7ece61fb3f.jpg,black_death_1775741000_a_poster_with_an_image_of_a_grime_holding_a_sception_in_his_hand.jpg,pinterest_data\raw\black_death_1775741000_a_poster_with_an_image_of_a_grime_holding_a_sception_in_his_hand.jpg,success,1,0,1,0.95,"['plague_doctor', 'grim_reaper', 'skeleton', 'scythe', 'robe', 'mask', 'beak_mask', 'medieval', 'historical', 'indoor']",图中人物穿着黑色长袍，手持镰刀，符合死神的特征。,
black death,"condolencias,luto,dolor,día de las condolencias,día de condolencias,llorar,día de luto,insignia de l",https://i.pinimg.com/236x/9d/99/41/9d99414ab3f8052282eff3bae8a30e28.jpg,black_death_1775741001_condolencias_luto_dolor_día_de_las_condolencias_día_de_condolencias_llorar_día_de_luto_insignia_de_l.jpg,pinterest_data\raw\black_death_1775741001_condolencias_luto_dolor_día_de_las_condolencias_día_de_condolencias_llorar_día_de_luto_insignia_de_l.jpg,success,0,0,0,0.95,['black_ribbon'],图片中只有一条黑色的丝带，没有人物或其他特定的符号。,
black death,the crucifix is displayed in this black and white photo with people dressed as jesus,https://i.pinimg.com/236x/23/68/c9/2368c9529985a8811a781367095c80d2.jpg,black_death_1775741002_the_crucifix_is_displayed_in_this_black_and_white_photo_with_people_dressed_as_jesus.jpg,pinterest_data\raw\black_death_1775741002_the_crucifix_is_displayed_in_this_black_and_white_photo_with_people_dressed_as_jesus.jpg,success,1,0,0,0.95,"['plague_doctor', 'mask', 'beak_mask', 'medieval', 'historical']",图片中有多个穿着长袍的人物，其中一人戴着鸟嘴形状的面具，符合'鸟嘴医生'的特征。,
black death,a black and white photo of a statue of a skeleton holding a stick with trees in the background,https://i.pinimg.com/236x/35/4f/dd/354fdd8e9873c4c73c5d9e30aadde7bc.jpg,black_death_1775741003_a_black_and_white_photo_of_a_statue_of_a_skeleton_holding_a_stick_with_trees_in_the_background.jpg,pinterest_data\raw\black_death_1775741003_a_black_and_white_photo_of_a_statue_of_a_skeleton_holding_a_stick_with_trees_in_the_background.jpg,success,1,0,1,0.95,"['plague_doctor', 'grim_reaper', 'skeleton', 'scythe', 'robe', 'mask', 'beak_mask', 'medieval', 'historical', 'outdoor']",图像中有一个穿着黑袍、手持镰刀的骷髅骨架形象，符合死神的特征。,
black death,a woman sitting on top of a chair in front of a tree filled with skulls,https://i.pinimg.com/236x/67/cb/9b/67cb9be910d86d06cdeb6368435fd291.jpg,black_death_1775741004_a_woman_sitting_on_top_of_a_chair_in_front_of_a_tree_filled_with_skulls.jpg,pinterest_data\raw\black_death_1775741004_a_woman_sitting_on_top_of_a_chair_in_front_of_a_tree_filled_with_skulls.jpg,success,1,0,0,0.95,"['plague_doctor', 'mask', 'beak_mask', 'medieval', 'historical']",图中有穿着黑色长袍和鸟嘴面具的人物，符合'鸟嘴医生'的特征。,
black death,a black and white drawing of a person holding two swords,https://i.pinimg.com/236x/08/74/bf/0874bf6a4dac4d63611f4051bfa6071d.jpg,black_death_1775741005_a_black_and_white_drawing_of_a_person_holding_two_swords.jpg,pinterest_data\raw\black_death_1775741005_a_black_and_white_drawing_of_a_person_holding_two_swords.jpg,success,1,0,1,0.95,"['plague_doctor', 'grim_reaper', 'skeleton', 'scythe', 'robe', 'mask', 'beak_mask', 'medieval', 'historical']",图像中的人物穿着黑色长袍，手持镰刀，符合死神的特征。,
black death,an old black and white image of people in skeleton costumes walking down the street with skulls on t,https://i.pinimg.com/236x/eb/e1/a1/ebe1a13b7d6510b8e6501744211004ae.jpg,black_death_1775741007_an_old_black_and_white_image_of_people_in_skeleton_costumes_walking_down_the_street_with_skulls_on_t.jpg,pinterest_data\raw\black_death_1775741007_an_old_black_and_white_image_of_people_in_skeleton_costumes_walking_down_the_street_with_skulls_on_t.jpg,success,1,0,1,0.95,"['plague_doctor', 'grim_reaper', 'skeleton', 'scythe', 'robe', 'mask', 'beak_mask', 'medieval', 'historical', 'crowd', 'indoor', 'outdoor']",图中有多个穿着长袍的人物，其中一人明显有骷髅头和镰刀，符合死神的特征。,
black death,a black and white photo of a demon with horns,https://i.pinimg.com/236x/b3/01/22/b30122ad089763e5e29e83e68fe423c8.jpg,black_death_1775741008_a_black_and_white_photo_of_a_demon_with_horns.jpg,pinterest_data\raw\black_death_1775741008_a_black_and_white_photo_of_a_demon_with_horns.jpg,success,1,0,0,0.95,"['plague_doctor', 'mask', 'beak_mask', 'medieval', 'historical']",图像中的人物穿着黑色长袍，戴着鸟嘴形状的面具，符合‘鸟嘴医生’的特征。,
black death,a black and white drawing of a priest with his hands in the air holding a cross,https://i.pinimg.com/236x/8f/6c/e8/8f6ce8367d66e8b02c2c4c08af245bb8.jpg,black_death_1775741009_a_black_and_white_drawing_of_a_priest_with_his_hands_in_the_air_holding_a_cross.jpg,pinterest_data\raw\black_death_1775741009_a_black_and_white_drawing_of_a_priest_with_his_hands_in_the_air_holding_a_cross.jpg,success,1,1,0,0.95,"['plague_doctor', 'mask', 'beak_mask']",该图像显示了一个穿着黑色长袍，戴着鸟嘴形状面具的人物，符合'鸟嘴医生'的特征。,
black death,"髮型, 纹身",https://i.pinimg.com/236x/da/ad/d9/daadd9489dfed7ba92f8eae8271c1fab.jpg,black_death_1775741010_髮型__纹身.jpg,pinterest_data\raw\black_death_1775741010_髮型__纹身.jpg,success,0,0,0,0.95,"['plague_doctor', 'grim_reaper', 'skeleton', 'scythe', 'robe', 'mask', 'beak_mask', 'medieval', 'historical']",图中没有人物形象，但有多个带有鸟嘴形状面具和镰刀的元素，符合'鸟嘴医生'和'死神'的特征。,
black death,a drawing of a skeleton holding a skull in his hands with an evil face on it,https://i.pinimg.com/236x/d8/66/1a/d8661a08f8337f28b1612711a317b57e.jpg,black_death_1775741011_a_drawing_of_a_skeleton_holding_a_skull_in_his_hands_with_an_evil_face_on_it.jpg,pinterest_data\raw\black_death_1775741011_a_drawing_of_a_skeleton_holding_a_skull_in_his_hands_with_an_evil_face_on_it.jpg,success,1,0,1,0.95,"['plague_doctor', 'grim_reaper', 'skeleton', 'scythe', 'robe', 'mask', 'beak_mask', 'medieval', 'historical']",图像中的人物有骷髅头和黑袍，符合死神的特征。,
black death,three skeletons in sombreros are sitting at a table with drinks and beer bottles,https://i.pinimg.com/236x/fb/0b/6c/fb0b6c95ebe6a4958314e760fab33878.jpg,black_death_1775741013_three_skeletons_in_sombreros_are_sitting_at_a_table_with_drinks_and_beer_bottles.jpg,pinterest_data\raw\black_death_1775741013_three_skeletons_in_sombreros_are_sitting_at_a_table_with_drinks_and_beer_bottles.jpg,success,1,0,1,0.95,"['skeleton', 'scythe', 'robe', 'mask', 'beak_mask']",图中有骷髅和穿黑袍的人物，符合死神的特征。,
black death,an old book with black lettering on it,https://i.pinimg.com/236x/0a/55/86/0a5586c5f609b49cec4c8ce2acd96d3c.jpg,black_death_1775741014_an_old_book_with_black_lettering_on_it.jpg,pinterest_data\raw\black_death_1775741014_an_old_book_with_black_lettering_on_it.jpg,success,0,0,0,0.95,"['embalmer', 'magazine', 'science']",图片内容是关于殡葬师月刊的封面，没有人物形象。,
black death,a drawing of a skeleton in the woods with a bird on it's shoulder,https://i.pinimg.com/236x/36/90/c5/3690c51a06794200e832889964527d3a.jpg,black_death_1775741015_a_drawing_of_a_skeleton_in_the_woods_with_a_bird_on_it_s_shoulder.jpg,pinterest_data\raw\black_death_1775741015_a_drawing_of_a_skeleton_in_the_woods_with_a_bird_on_it_s_shoulder.jpg,success,1,0,1,0.95,"['skeleton', 'robe', 'mask', 'beak_mask', 'dead', 'death']",图中有骷髅骨架和身穿黑袍的人物，符合死神的特征。,
black death,a black and white drawing of a man holding a bat,https://i.pinimg.com/236x/23/51/4e/23514e2c6c2d27b574b6790ff128a348.jpg,black_death_1775741018_a_black_and_white_drawing_of_a_man_holding_a_bat.jpg,pinterest_data\raw\black_death_1775741018_a_black_and_white_drawing_of_a_man_holding_a_bat.jpg,success,1,0,0,0.95,"['plague_doctor', 'mask', 'beak_mask', 'medieval', 'historical']",图中人物穿着黑色长袍，戴着鸟嘴形状的面具，符合'鸟嘴医生'的特征。,
black death,a black and white drawing of a skeleton sitting on top of a grass covered field,https://i.pinimg.com/236x/4c/4f/78/4c4f78e633b5d9bddcc90a25732d3de8.jpg,black_death_1775741019_a_black_and_white_drawing_of_a_skeleton_sitting_on_top_of_a_grass_covered_field.jpg,pinterest_data\raw\black_death_1775741019_a_black_and_white_drawing_of_a_skeleton_sitting_on_top_of_a_grass_covered_field.jpg,success,1,0,1,0.95,"['plague_doctor', 'grim_reaper', 'skeleton', 'scythe', 'robe', 'mask', 'beak_mask', 'medieval', 'historical', 'indoor']",图像中的人物有骷髅骨架和鸟嘴形状的面具，符合死神的特征。,
black death,"幻想生物, 喜欢, 人物设计, 头像, 角色设计",https://i.pinimg.com/236x/55/ba/7f/55ba7f992cf76465b20386518f8a8a61.jpg,black_death_1775741021_幻想生物__喜欢__人物设计__头像__角色设计.jpg,pinterest_data\raw\black_death_1775741021_幻想生物__喜欢__人物设计__头像__角色设计.jpg,success,1,0,0,0.95,"['robe', 'mask', 'beak_mask']",该图像显示了一个穿着黑色长袍并戴着鸟嘴形状面具的人物，符合'鸟嘴医生'的特征。,
black death,"an angel statue in the middle of a cemetery on a foggy, overcast day",https://i.pinimg.com/236x/70/ef/18/70ef181592956742fb693a9725db31e7.jpg,black_death_1775741022_an_angel_statue_in_the_middle_of_a_cemetery_on_a_foggy__overcast_day.jpg,pinterest_data\raw\black_death_1775741022_an_angel_statue_in_the_middle_of_a_cemetery_on_a_foggy__overcast_day.jpg,success,0,0,0,0.95,"['skeleton', 'scythe', 'robe', 'mask', 'beak_mask', 'medieval', 'historical']",图中没有可见的人物形象，但有墓碑和雕像，可能是墓碑上的天使雕像。,
black death,a black and white drawing of wizard's with skulls on the ground in front of them,https://i.pinimg.com/236x/72/53/be/7253be2b7261811aa72763b1d929308d.jpg,black_death_1775741023_a_black_and_white_drawing_of_wizard_s_with_skulls_on_the_ground_in_front_of_them.jpg,pinterest_data\raw\black_death_1775741023_a_black_and_white_drawing_of_wizard_s_with_skulls_on_the_ground_in_front_of_them.jpg,success,1,0,1,0.95,"['plague_doctor', 'grim_reaper', 'skeleton', 'scythe', 'robe', 'mask', 'beak_mask', 'medieval', 'historical']",图中有身穿黑袍、手持镰刀的人物，符合死神的特征。,
black death,a bunch of skulls that are on the ground in front of a full moon and mountains,https://i.pinimg.com/236x/1d/cf/08/1dcf080bf0b98af0af7c4607fc53f257.jpg,black_death_1775741024_a_bunch_of_skulls_that_are_on_the_ground_in_front_of_a_full_moon_and_mountains.jpg,pinterest_data\raw\black_death_1775741024_a_bunch_of_skulls_that_are_on_the_ground_in_front_of_a_full_moon_and_mountains.jpg,success,1,0,1,0.95,"['skeleton', 'scythe', 'robe', 'mask', 'beak_mask', 'medieval', 'historical']",图像中有骷髅和镰刀，符合死神的特征。,
black death,"black and white photograph of an old cemetery with headstones in the foreground, surrounded by trees",https://i.pinimg.com/236x/07/57/ed/0757ed80c7eacd3f39ba7c8d7cca785f.jpg,black_death_1775741025_black_and_white_photograph_of_an_old_cemetery_with_headstones_in_the_foreground__surrounded_by_trees.jpg,pinterest_data\raw\black_death_1775741025_black_and_white_photograph_of_an_old_cemetery_with_headstones_in_the_foreground__surrounded_by_trees.jpg,success,0,0,0,0.95,"['skeleton', 'scythe', 'robe', 'mask', 'beak_mask', 'medieval', 'historical', 'outdoor']",图片中没有可见的人物，但有墓碑和枯树，暗示了死亡的主题。,
black death,a black and white drawing of an old man with many skulls on his face next to him,https://i.pinimg.com/236x/d6/f3/d2/d6f3d22b2a587e95e71d01de8c87496a.jpg,black_death_1775741027_a_black_and_white_drawing_of_an_old_man_with_many_skulls_on_his_face_next_to_him.jpg,pinterest_data\raw\black_death_1775741027_a_black_and_white_drawing_of_an_old_man_with_many_skulls_on_his_face_next_to_him.jpg,success,1,0,1,0.95,"['plague_doctor', 'grim_reaper', 'skeleton', 'scythe', 'robe', 'mask', 'beak_mask', 'medieval', 'historical']",图中人物有鸟嘴形状的面具和骷髅头，符合死神的特征。,
black death,a black and white photo of a statue of a nun sitting on a bench with her hands in her pockets,https://i.pinimg.com/236x/b9/15/14/b91514f14eda16ed8de8da32ba3ab6cc.jpg,black_death_1775741028_a_black_and_white_photo_of_a_statue_of_a_nun_sitting_on_a_bench_with_her_hands_in_her_pockets.jpg,pinterest_data\raw\black_death_1775741028_a_black_and_white_photo_of_a_statue_of_a_nun_sitting_on_a_bench_with_her_hands_in_her_pockets.jpg,success,1,0,0,0.95,"['plague_doctor', 'mask', 'beak_mask']",图像中的人物穿着黑色长袍，戴着遮住面部的面纱，符合‘鸟嘴医生’的特征。,
black death,a black and white drawing of a grave with skulls in the grass next to it,https://i.pinimg.com/236x/fb/ec/e5/fbece57f271cae8cfe6195774ff018ae.jpg,black_death_1775741029_a_black_and_white_drawing_of_a_grave_with_skulls_in_the_grass_next_to_it.jpg,pinterest_data\raw\black_death_1775741029_a_black_and_white_drawing_of_a_grave_with_skulls_in_the_grass_next_to_it.jpg,success,0,0,1,0.95,"['plague_doctor', 'grim_reaper', 'skeleton', 'scythe', 'robe', 'mask', 'beak_mask', 'medieval', 'historical']",图中有一个骷髅头和身穿黑袍的人物，符合死神的特征。,
black death,black and white photograph of the statue of jesus in front of an old brick building,https://i.pinimg.com/236x/b7/15/86/b715861d46ca320aef08ad37bd665f32.jpg,black_death_1775741031_black_and_white_photograph_of_the_statue_of_jesus_in_front_of_an_old_brick_building.jpg,pinterest_data\raw\black_death_1775741031_black_and_white_photograph_of_the_statue_of_jesus_in_front_of_an_old_brick_building.jpg,success,1,0,0,0.95,"['plague_doctor', 'robe', 'mask', 'beak_mask', 'medieval', 'historical']",图像中有一个身穿黑色长袍的人物，头部有鸟嘴形状的面具，符合‘鸟嘴医生’的特征。,
black death,"姿势, 纹身, 頭像",https://i.pinimg.com/236x/8d/35/ae/8d35ae73965a887b158ef6012b208b9a.jpg,black_death_1775741032_姿势__纹身__頭像.jpg,pinterest_data\raw\black_death_1775741032_姿势__纹身__頭像.jpg,success,1,0,0,0.95,"['plague_doctor', 'mask', 'beak_mask', 'medieval', 'historical']",图像中有一个穿着长袍和鸟嘴面具的人物，符合'鸟嘴医生'的特征。,
