source_page,page_num,title,image_url,detail_url,filename,save_path,download_status,has_people,has_plague_doctor,confidence,tags,reason,error
https://bridgemaneducation.com/en/search?filter_text=Black+Death&page=5,5,"The Death of Cleopatra, 1887 (oil on canvas)",https://images-cdn.bridgemanimages.com/api/1.0/image/600wm.CH.4662990.7055475/989485.jpg?old-wm,,bd_5_The_Death_of_Cleopatra__1887__oil_on_canvas.jpg,blackdeath_data\raw\bd_5_The_Death_of_Cleopatra__1887__oil_on_canvas.jpg,success,1,0,0.95,"['plague_doctor', 'beak_mask', 'medieval', 'costume', 'historical', 'physician', 'black_death', 'mask', 'robe', 'staff']",图像中有多个穿着古代服饰的人物，其中一人戴着鸟嘴形状的面具。,
https://bridgemaneducation.com/en/search?filter_text=Black+Death&page=5,5,The death of Sarah (engraving),https://images-cdn.bridgemanimages.com/api/1.0/image/600wm.LLM.53259720.7055475/2792056.jpg?old-wm,,bd_5_The_death_of_Sarah__engraving.jpg,blackdeath_data\raw\bd_5_The_death_of_Sarah__engraving.jpg,success,1,0,0.95,"['plague_doctor', 'beak_mask', 'medieval', 'costume', 'historical', 'physician', 'black_death', 'mask', 'robe', 'staff']",图中有两个人物，一个拿着旗帜，另一个在挖掘。根据描述，这幅画可能描绘的是瘟疫医生的形象。,
https://bridgemaneducation.com/en/search?filter_text=Black+Death&page=5,5,The death of Sisera (engraving),https://images-cdn.bridgemanimages.com/api/1.0/image/600wm.LLM.47259720.7055475/2792095.jpg?old-wm,,bd_5_The_death_of_Sisera__engraving.jpg,blackdeath_data\raw\bd_5_The_death_of_Sisera__engraving.jpg,success,1,0,0.95,"['plague_doctor', 'beak_mask', 'medieval', 'costume', 'historical', 'physician', 'black_death', 'mask', 'robe', 'staff', 'crowd', 'indoor', 'outdoor']",图中有一个人物，穿着类似医生的服装，戴着鸟嘴形状的面具。,
https://bridgemaneducation.com/en/search?filter_text=Black+Death&page=5,5,Desdemona's Death-Song (black & red chalk on paper),https://images-cdn.bridgemanimages.com/api/1.0/image/600wm.AGN.5935520.7055475/252216.jpg?old-wm,,bd_5_Desdemona_s_Death-Song__black___red_chalk_on_paper.jpg,blackdeath_data\raw\bd_5_Desdemona_s_Death-Song__black___red_chalk_on_paper.jpg,success,1,0,0.95,"['plague_doctor', 'beak_mask', 'medieval', 'costume', 'historical', 'physician', 'black_death', 'mask', 'robe', 'staff']",图像中有两个人物，一个正在给另一个穿衣服。背景似乎是一个室内场景，可能与医学有关。,
https://bridgemaneducation.com/en/search?filter_text=Black+Death&page=5,5,"Justice Coleridge, wearing the Black Cap (engraving)",https://images-cdn.bridgemanimages.com/api/1.0/image/600wm.LIP.75588720.7055475/2785378.jpg?old-wm,,bd_5_Justice_Coleridge__wearing_the_Black_Cap__engraving.jpg,blackdeath_data\raw\bd_5_Justice_Coleridge__wearing_the_Black_Cap__engraving.jpg,success,1,1,0.95,"['plague_doctor', 'beak_mask', 'medieval', 'costume', 'historical', 'physician', 'black_death', 'mask', 'robe', 'staff']",图像中的人物穿着黑色长袍和戴着鸟嘴形状的面具，符合'鸟嘴医生'的特征。,
https://bridgemaneducation.com/en/search?filter_text=Black+Death&page=5,5,Death of Dugommier - Black Mountain fight against the Spaniards.,https://images-cdn.bridgemanimages.com/api/1.0/image/600wm.XEE.14671140.7055475/4114462.jpg?old-wm,,bd_5_Death_of_Dugommier_-_Black_Mountain_fight_against_the_Spaniards..jpg,blackdeath_data\raw\bd_5_Death_of_Dugommier_-_Black_Mountain_fight_against_the_Spaniards..jpg,success,1,0,0.95,"['plague_doctor', 'beak_mask', 'medieval', 'costume', 'historical', 'physician', 'black_death', 'mask', 'robe', 'staff', 'crowd', 'indoor', 'outdoor']",图中有多个穿着古代服装的人物，其中一人戴着鸟嘴形状的面具。,
https://bridgemaneducation.com/en/search?filter_text=Black+Death&page=5,5,"The martyrdom of St Clement, altarpiece, 1725 (oil on canvas)",https://images-cdn.bridgemanimages.com/api/1.0/image/600wm.SBL.06456330.7055475/3362281.jpg?old-wm,,bd_5_The_martyrdom_of_St_Clement__altarpiece__1725__oil_on_canvas.jpg,blackdeath_data\raw\bd_5_The_martyrdom_of_St_Clement__altarpiece__1725__oil_on_canvas.jpg,success,1,0,0.95,"['plague_doctor', 'beak_mask', 'medieval', 'costume', 'historical', 'physician', 'black_death', 'mask', 'robe', 'staff', 'crowd', 'indoor', 'outdoor']",图像中有多个穿着古代服装的人物，其中一人戴着鸟嘴形状的面具。,
https://bridgemaneducation.com/en/search?filter_text=Black+Death&page=5,5,The death of Sheba (engraving),https://images-cdn.bridgemanimages.com/api/1.0/image/600wm.LLM.51359720.7055475/2792136.jpg?old-wm,,bd_5_The_death_of_Sheba__engraving.jpg,blackdeath_data\raw\bd_5_The_death_of_Sheba__engraving.jpg,success,1,0,0.95,"['plague_doctor', 'beak_mask', 'medieval', 'costume', 'historical', 'physician', 'black_death', 'mask', 'robe', 'staff', 'crowd', 'indoor', 'outdoor']",图中有穿着盔甲和盾牌的人物，手持长矛，背景有城堡和旗帜，符合中世纪时期的情景。,
https://bridgemaneducation.com/en/search?filter_text=Black+Death&page=5,5,War of the Gauls: Battle of Aduatuca between the Belgian people of the Eburons and the Roman army. Defeated Quintus Titurius Sabinus and Lucius Aurunculeius Cotta in 54 BC. Engraving from 1868 in “Histoire de Belgique from primitive times to the end of the regne of Leopold I”” by Theodore Juste (1818-1888). Private collection.,https://images-cdn.bridgemanimages.com/api/1.0/image/600wm.XEE.95874140.7055475/4144680.jpg?old-wm,,bd_5_War_of_the_Gauls__Battle_of_Aduatuca_between_the_Belgian_people_of_the_Eburons_and_the_Roman_army._D.jpg,blackdeath_data\raw\bd_5_War_of_the_Gauls__Battle_of_Aduatuca_between_the_Belgian_people_of_the_Eburons_and_the_Roman_army._D.jpg,success,1,0,0.95,"['plague_doctor', 'beak_mask', 'medieval', 'costume', 'historical', 'physician', 'black_death', 'mask', 'robe', 'staff', 'crowd', 'outdoor']",图中有多个穿着长袍和戴着鸟嘴面具的人物，符合'鸟嘴医生'的特征。,
https://bridgemaneducation.com/en/search?filter_text=Black+Death&page=5,5,"The Miserables: A resurrection is almost as frightening as a death, 1862 (engraving)",https://images-cdn.bridgemanimages.com/api/1.0/image/600wm.XEE.86235140.7055475/4150089.jpg?old-wm,,bd_5_The_Miserables__A_resurrection_is_almost_as_frightening_as_a_death__1862__engraving.jpg,blackdeath_data\raw\bd_5_The_Miserables__A_resurrection_is_almost_as_frightening_as_a_death__1862__engraving.jpg,success,1,0,0.95,"['plague_doctor', 'beak_mask', 'medieval', 'costume', 'historical', 'physician', 'black_death', 'mask', 'robe', 'staff']",图中有两个人物，一个穿着白色衬衫和围裙，另一个戴着鸟嘴形状的面具。背景似乎是一个墓地，符合'鸟嘴医生'的特征。,
https://bridgemaneducation.com/en/search?filter_text=Black+Death&page=5,5,The death of Sampson (engraving),https://images-cdn.bridgemanimages.com/api/1.0/image/600wm.LLM.48259720.7055475/2792105.jpg?old-wm,,bd_5_The_death_of_Sampson__engraving.jpg,blackdeath_data\raw\bd_5_The_death_of_Sampson__engraving.jpg,success,1,0,0.95,"['plague_doctor', 'beak_mask', 'medieval', 'costume', 'historical', 'physician', 'black_death', 'mask', 'robe', 'staff']",图中有多个穿着古代服饰的人物，符合'历史人物'和'医生'的描述。,
https://bridgemaneducation.com/en/search?filter_text=Black+Death&page=5,5,A Historical and Prophetic Calendar of Michel Nostradame (Nostradamus) (1503-66) 1847 (engraving) (b/w photo),https://images-cdn.bridgemanimages.com/api/1.0/image/600wm.CHT.7576610.7055475/163578.jpg?old-wm,,bd_5_A_Historical_and_Prophetic_Calendar_of_Michel_Nostradame__Nostradamus___1503-66__1847__engraving___b.jpg,blackdeath_data\raw\bd_5_A_Historical_and_Prophetic_Calendar_of_Michel_Nostradame__Nostradamus___1503-66__1847__engraving___b.jpg,success,1,0,0.95,"['plague_doctor', 'beak_mask', 'medieval', 'costume', 'historical', 'physician', 'black_death', 'mask', 'robe', 'staff', 'crowd', 'indoor', 'outdoor']",图片中有多个穿着长袍和戴着面具的人物，符合'鸟嘴医生'的特征。,
https://bridgemaneducation.com/en/search?filter_text=Black+Death&page=5,5,Gioacchino Rossini on his,https://images-cdn.bridgemanimages.com/api/1.0/image/600wm.XLE.66618730.7055475/3778487.jpg?old-wm,,bd_5_Gioacchino_Rossini_on_his.jpg,blackdeath_data\raw\bd_5_Gioacchino_Rossini_on_his.jpg,success,1,0,0.95,"['plague_doctor', 'beak_mask', 'medieval', 'costume', 'historical', 'physician', 'black_death', 'mask', 'robe', 'staff']",图像中描绘了一位穿着深色长袍和戴着鸟嘴形状面具的人物，符合'鸟嘴医生'的特征。,
https://bridgemaneducation.com/en/search?filter_text=Black+Death&page=5,5,Author of the great macabre dance writing.,https://images-cdn.bridgemanimages.com/api/1.0/image/600wm.LSE.04751140.7055475/4112561.jpg?old-wm,,bd_5_Author_of_the_great_macabre_dance_writing..jpg,blackdeath_data\raw\bd_5_Author_of_the_great_macabre_dance_writing..jpg,success,1,0,0.95,"['plague_doctor', 'beak_mask', 'medieval', 'costume', 'historical', 'physician', 'black_death', 'mask', 'robe', 'staff']",图片中有一个穿着长袍和戴着鸟嘴面具的人物，符合'鸟嘴医生'的特征。,
https://bridgemaneducation.com/en/search?filter_text=Black+Death&page=5,5,The death of the witch in “” Compendium Maleficarum”” by Francesco Maria Guazzo or Guaccio or Guaccius (15?? -16??) 1608,https://images-cdn.bridgemanimages.com/api/1.0/image/600wm.GIA.18950740.7055475/4702802.jpg?old-wm,,bd_5_The_death_of_the_witch_in____Compendium_Maleficarum___by_Francesco_Maria_Guazzo_or_Guaccio_or_Guacci.jpg,blackdeath_data\raw\bd_5_The_death_of_the_witch_in____Compendium_Maleficarum___by_Francesco_Maria_Guazzo_or_Guaccio_or_Guacci.jpg,success,1,0,0.95,"['plague_doctor', 'beak_mask', 'medieval', 'costume', 'historical', 'physician', 'black_death', 'mask', 'robe', 'staff']",图中有三个人物，其中一人穿着深色长袍，戴着鸟嘴形状的面具。这符合鸟嘴医生的特征。,
https://bridgemaneducation.com/en/search?filter_text=Black+Death&page=5,5,"Dead Horse Corner, near Primosole Bridge, Sicily, 1943 (b/w photo)",https://images-cdn.bridgemanimages.com/api/1.0/image/600wm.NAM.05152950.7055475/5921971.jpg?old-wm,,bd_5_Dead_Horse_Corner___near_Primosole_Bridge__Sicily__1943__b_w_photo.jpg,blackdeath_data\raw\bd_5_Dead_Horse_Corner___near_Primosole_Bridge__Sicily__1943__b_w_photo.jpg,success,0,0,0.95,"['plague_doctor', 'beak_mask', 'medieval', 'costume', 'historical', 'physician', 'black_death', 'mask', 'robe', 'staff', 'crowd', 'indoor', 'outdoor']",图片为黑白照片，显示的是一个乡村道路和周围的环境，没有可见的人物。,
https://bridgemaneducation.com/en/search?filter_text=Black+Death&page=5,5,"Death on the Run (Le mort en fuite), 1936 (film still)",https://images-cdn.bridgemanimages.com/api/1.0/image/600wm.XRD.58544710.7055475/1741406.jpg?old-wm,,bd_5_Death_on_the_Run__Le_mort_en_fuite___1936__film_still.jpg,blackdeath_data\raw\bd_5_Death_on_the_Run__Le_mort_en_fuite___1936__film_still.jpg,success,1,0,0.95,"['plague_doctor', 'beak_mask', 'medieval', 'costume', 'historical', 'physician', 'black_death', 'mask', 'robe', 'staff']",该人物穿着深色长袍，有鸟嘴形状的面具，符合'鸟嘴医生'的特征。,
https://bridgemaneducation.com/en/search?filter_text=Black+Death&page=5,5,"Death of a projectionnist, 1922",https://images-cdn.bridgemanimages.com/api/1.0/image/600wm.CCI.41464170.7055475/7143235.jpg?old-wm,,bd_5_Death_of_a_projectionnist__1922.jpg,blackdeath_data\raw\bd_5_Death_of_a_projectionnist__1922.jpg,success,1,1,0.95,"['plague_doctor', 'beak_mask', 'medieval', 'costume', 'historical', 'physician', 'black_death', 'mask', 'robe', 'staff']",图片中有一个穿着黑色长袍、戴着鸟嘴面具的人物，符合'鸟嘴医生'的特征。,
https://bridgemaneducation.com/en/search?filter_text=Black+Death&page=5,5,The Misers and Death (engraving),https://images-cdn.bridgemanimages.com/api/1.0/image/600wm.LLM.52994630.7055475/3646746.jpg?old-wm,,bd_5_The_Misers_and_Death__engraving.jpg,blackdeath_data\raw\bd_5_The_Misers_and_Death__engraving.jpg,success,1,1,0.95,"['plague_doctor', 'beak_mask', 'medieval', 'costume', 'historical', 'physician', 'black_death', 'mask', 'robe', 'staff']",图中有穿着黑袍和戴鸟嘴面具的人，符合'鸟嘴医生'的特征。,
https://bridgemaneducation.com/en/search?filter_text=Black+Death&page=5,5,"The Death of Julius Caesar, from 'The Glory that was Rome' (gouache on paper)",https://images-cdn.bridgemanimages.com/api/1.0/image/600wm.LAL.7161820.7055475/278438.jpg?old-wm,,bd_5_The_Death_of_Julius_Caesar__from__The_Glory_that_was_Rome___gouache_on_paper.jpg,blackdeath_data\raw\bd_5_The_Death_of_Julius_Caesar__from__The_Glory_that_was_Rome___gouache_on_paper.jpg,success,1,0,0.95,"['plague_doctor', 'beak_mask', 'medieval', 'costume', 'historical', 'physician', 'black_death', 'mask', 'robe', 'staff', 'crowd']",图片中有多个穿着古代服饰的人物，其中一人戴着鸟嘴形状的面具。,
https://bridgemaneducation.com/en/search?filter_text=Black+Death&page=5,5,"Italy / Europe: The Black Death, illustration from a version of the Decameron, a 14th-century medieval allegory by Giovanni Boccaccio, told as a frame story encompassing 100 tales",https://images-cdn.bridgemanimages.com/api/1.0/image/600wm.PFH.84497110.7055475/1176269.jpg?old-wm,,bd_5_Italy___Europe__The_Black_Death__illustration_from_a_version_of_the_Decameron__a_14th-century_mediev.jpg,blackdeath_data\raw\bd_5_Italy___Europe__The_Black_Death__illustration_from_a_version_of_the_Decameron__a_14th-century_mediev.jpg,success,1,0,0.95,"['plague_doctor', 'beak_mask', 'medieval', 'costume', 'historical', 'physician', 'black_death', 'mask', 'robe', 'staff', 'crowd', 'indoor']",图中有多个穿着古代服饰的人物，其中一人戴着鸟嘴形状的面具，符合'鸟嘴医生'的特征。,
https://bridgemaneducation.com/en/search?filter_text=Black+Death&page=5,5,Death of Roderic O'Donnell at Inch Castle. Drawn by H.Warren engraved by,https://images-cdn.bridgemanimages.com/api/1.0/image/600wm.KWE.72930010.7055475/1000748.jpg?old-wm,,bd_5_Death_of_Roderic_O_Donnell_at_Inch_Castle._Drawn_by_H.Warren_engraved_by.jpg,blackdeath_data\raw\bd_5_Death_of_Roderic_O_Donnell_at_Inch_Castle._Drawn_by_H.Warren_engraved_by.jpg,success,1,0,0.95,"['plague_doctor', 'beak_mask', 'medieval', 'costume', 'historical', 'physician', 'black_death', 'mask', 'robe', 'staff']",图中有多个穿着古代服装的人物，其中一人戴着鸟嘴形状的面具。,
https://bridgemaneducation.com/en/search?filter_text=Black+Death&page=5,5,"What Luck! or, How I killed My Bear (engraving)",https://images-cdn.bridgemanimages.com/api/1.0/image/600wm.LIP.26676010.7055475/1064483.jpg?old-wm,,bd_5_What_Luck__or__How_I_killed_My_Bear__engraving.jpg,blackdeath_data\raw\bd_5_What_Luck__or__How_I_killed_My_Bear__engraving.jpg,success,1,0,0.95,"['plague_doctor', 'beak_mask', 'medieval', 'costume', 'historical', 'physician', 'black_death', 'mask', 'robe', 'staff']",图像中有一个人物，穿着黑色长袍和戴着鸟嘴形状的面具。,
https://bridgemaneducation.com/en/search?filter_text=Black+Death&page=5,5,"Deposition, c.1595 (black chalk, pen & brown ink, w/c, & white heightening, squared for transfer with black chalk, on laid paper)",https://images-cdn.bridgemanimages.com/api/1.0/image/600wm.HST.02687010.7055475/1075441.jpg?old-wm,,bd_5_Deposition__c.1595__black_chalk__pen___brown_ink__w_c____white_heightening__squared_for_transfer_wit.jpg,blackdeath_data\raw\bd_5_Deposition__c.1595__black_chalk__pen___brown_ink__w_c____white_heightening__squared_for_transfer_wit.jpg,success,1,0,0.95,"['plague_doctor', 'beak_mask', 'medieval', 'costume', 'historical', 'physician', 'black_death', 'mask', 'robe', 'staff']",图中有多个穿着古代服饰的人物，其中一人戴着鸟嘴形状的面具。,
https://bridgemaneducation.com/en/search?filter_text=Black+Death&page=5,5,"India, hunting Black Buck with the Cheetah in Baroda (engraving)",https://images-cdn.bridgemanimages.com/api/1.0/image/600wm.LIP.62346010.7055475/1061147.jpg?old-wm,,bd_5_India__hunting_Black_Buck_with_the_Cheetah_in_Baroda__engraving.jpg,blackdeath_data\raw\bd_5_India__hunting_Black_Buck_with_the_Cheetah_in_Baroda__engraving.jpg,success,1,0,0.95,"['plague_doctor', 'beak_mask', 'medieval', 'costume', 'historical', 'physician', 'black_death', 'mask', 'robe', 'staff', 'crowd', 'indoor', 'outdoor']",图中有多个穿着传统服装的人物，符合'plague_doctor'的特征。,
https://bridgemaneducation.com/en/search?filter_text=Black+Death&page=5,5,"Self-portrait with Death Playing the Fiddle, 1872 (litho)",https://images-cdn.bridgemanimages.com/api/1.0/image/600wm.LLE.27173250.7055475/5233993.jpg?old-wm,,bd_5_Self-portrait_with_Death_Playing_the_Fiddle__1872__litho.jpg,blackdeath_data\raw\bd_5_Self-portrait_with_Death_Playing_the_Fiddle__1872__litho.jpg,success,1,0,0.95,"['plague_doctor', 'beak_mask', 'medieval', 'costume', 'historical', 'physician', 'black_death', 'mask', 'robe', 'staff']",图片中有一个人穿着黑色长袍，戴着鸟嘴形状的面具，符合'鸟嘴医生'的特征。,
https://bridgemaneducation.com/en/search?filter_text=Black+Death&page=5,5,"Valley of the Shadow of Death, Crimea, 1855 (salt print)",https://images-cdn.bridgemanimages.com/api/1.0/image/600wm.STC.9804170.7055475/710910.jpg?old-wm,,bd_5_Valley_of_the_Shadow_of_Death__Crimea__1855__salt_print.jpg,blackdeath_data\raw\bd_5_Valley_of_the_Shadow_of_Death__Crimea__1855__salt_print.jpg,success,0,0,0.95,"['plague_doctor', 'beak_mask', 'medieval', 'costume', 'historical', 'physician', 'black_death', 'mask', 'robe', 'staff']",图片中没有可见的人物。,
https://bridgemaneducation.com/en/search?filter_text=Black+Death&page=5,5,The Death of James Payn (engraving),https://images-cdn.bridgemanimages.com/api/1.0/image/600wm.LIP.38581610.7055475/1615404.jpg?old-wm,,bd_5_The_Death_of_James_Payn__engraving.jpg,blackdeath_data\raw\bd_5_The_Death_of_James_Payn__engraving.jpg,success,1,0,0.95,"['plague_doctor', 'beak_mask', 'medieval', 'costume', 'historical', 'physician', 'black_death', 'mask', 'robe', 'staff']",图片中有几个人物，但没有明确显示符合鸟嘴医生特征的医生形象。,
https://bridgemaneducation.com/en/search?filter_text=Black+Death&page=5,5,Death of Nadab and Abihu (engraving),https://images-cdn.bridgemanimages.com/api/1.0/image/600wm.LLM.32512250.7055475/5218344.jpg?old-wm,,bd_5_Death_of_Nadab_and_Abihu__engraving.jpg,blackdeath_data\raw\bd_5_Death_of_Nadab_and_Abihu__engraving.jpg,success,1,0,0.95,"['plague_doctor', 'beak_mask', 'medieval', 'costume', 'historical', 'physician', 'black_death', 'mask', 'robe', 'staff']",图片中有两个人物，一个穿着长袍，另一个戴着鸟嘴形状的面具。这符合'鸟嘴医生'的特征。,
https://bridgemaneducation.com/en/search?filter_text=Black+Death&page=5,5,"Justice rejecting the executioner who came to present the heads of the sentenced to death, 1766 (engraving)",https://images-cdn.bridgemanimages.com/api/1.0/image/600wm.LRI.36973640.7055475/4634784.jpg?old-wm,,bd_5_Justice_rejecting_the_executioner_who_came_to_present_the_heads_of_the_sentenced_to_death__1766__eng.jpg,blackdeath_data\raw\bd_5_Justice_rejecting_the_executioner_who_came_to_present_the_heads_of_the_sentenced_to_death__1766__eng.jpg,success,1,0,0.95,"['plague_doctor', 'beak_mask', 'medieval', 'costume', 'historical', 'physician', 'black_death', 'mask', 'robe', 'staff']",图中有两个人物，一个拿着头颅，另一个似乎在进行某种仪式。根据这些元素，可以推断出这可能是一幅描绘瘟疫医生的插图。,
https://bridgemaneducation.com/en/search?filter_text=Black+Death&page=6,6,"The death of Ananias, and Saphira (engraving)",https://images-cdn.bridgemanimages.com/api/1.0/image/600wm.LLM.94159720.7055475/2791970.jpg?old-wm,,bd_6_The_death_of_Ananias__and_Saphira__engraving.jpg,blackdeath_data\raw\bd_6_The_death_of_Ananias__and_Saphira__engraving.jpg,success,1,0,0.95,"['plague_doctor', 'beak_mask', 'medieval', 'costume', 'historical', 'physician', 'black_death', 'mask', 'robe', 'staff', 'crowd', 'indoor', 'outdoor']",图中有多个穿着长袍的人物，符合'鸟嘴医生'的特征。,
https://bridgemaneducation.com/en/search?filter_text=Black+Death&page=6,6,Fight against death (lithography),https://images-cdn.bridgemanimages.com/api/1.0/image/600wm.GIA.09327740.7055475/4769211.jpg?old-wm,,bd_6_Fight_against_death__lithography.jpg,blackdeath_data\raw\bd_6_Fight_against_death__lithography.jpg,success,1,1,0.95,"['plague_doctor', 'beak_mask', 'medieval', 'costume', 'historical', 'physician', 'black_death', 'mask', 'robe', 'staff']",图片中有三个穿着深色衣服的人物，其中一人戴着鸟嘴形状的面具，符合'鸟嘴医生'的特征。,
https://bridgemaneducation.com/en/search?filter_text=Black+Death&page=6,6,Death of the Firstborn of Egypt (engraving),https://images-cdn.bridgemanimages.com/api/1.0/image/600wm.LLM.79412250.7055475/5218318.jpg?old-wm,,bd_6_Death_of_the_Firstborn_of_Egypt__engraving.jpg,blackdeath_data\raw\bd_6_Death_of_the_Firstborn_of_Egypt__engraving.jpg,success,1,0,0.95,"['plague_doctor', 'beak_mask', 'medieval', 'costume', 'historical', 'physician', 'black_death', 'mask', 'robe', 'staff', 'crowd', 'indoor']",图片中有多个穿着古代服饰的人物，其中一人戴着鸟嘴形状的面具，符合'鸟嘴医生'的特征。,
https://bridgemaneducation.com/en/search?filter_text=Black+Death&page=6,6,"Death of Templars Jacques de Molay and Geoffroy de Charnay, Paris, march 18, 1314, engraving",https://images-cdn.bridgemanimages.com/api/1.0/image/600wm.TAD.64336710.7055475/1760167.jpg?old-wm,,bd_6_Death_of_Templars_Jacques_de_Molay_and_Geoffroy_de_Charnay__Paris__march_18__1314__engraving.jpg,blackdeath_data\raw\bd_6_Death_of_Templars_Jacques_de_Molay_and_Geoffroy_de_Charnay__Paris__march_18__1314__engraving.jpg,success,1,0,0.95,"['plague_doctor', 'beak_mask', 'medieval', 'costume', 'historical', 'physician', 'black_death', 'mask', 'robe', 'staff', 'crowd', 'indoor', 'outdoor']",图像中有多个穿着传统服装的人物，背景似乎是一个历史场景。,
https://bridgemaneducation.com/en/search?filter_text=Black+Death&page=6,6,"Jesus is Condemned to Death, 2006 (acrylic on canvas)",https://images-cdn.bridgemanimages.com/api/1.0/image/600wm.LJA.1949040.7055475/406312.jpg?old-wm,,bd_6_Jesus_is_Condemned_to_Death__2006__acrylic_on_canvas.jpg,blackdeath_data\raw\bd_6_Jesus_is_Condemned_to_Death__2006__acrylic_on_canvas.jpg,success,1,0,0.95,"['plague_doctor', 'beak_mask', 'medieval', 'costume', 'historical', 'physician', 'black_death', 'mask', 'robe', 'staff']",图像中有两个人物，一个坐着，另一个站着。坐着的人穿着红色和黄色的衣服，站着的人穿着蓝色和红色的衣服。坐着的人戴着鸟嘴形状的面具，可能暗示了'鸟嘴医生'的形象。,
https://bridgemaneducation.com/en/search?filter_text=Black+Death&page=6,6,Three witches hanging.  After the title page of a contemporary pamphlet on the third Chelmsford witch trial of 1589.,https://images-cdn.bridgemanimages.com/api/1.0/image/600wm.KWE.88660620.7055475/2603509.jpg?old-wm,,bd_6_Three_witches_hanging._After_the_title_page_of_a_contemporary_pamphlet_on_the_third_Chelmsford_witch.jpg,blackdeath_data\raw\bd_6_Three_witches_hanging._After_the_title_page_of_a_contemporary_pamphlet_on_the_third_Chelmsford_witch.jpg,success,1,0,0.95,"['plague_doctor', 'beak_mask', 'medieval', 'costume', 'historical', 'physician', 'black_death', 'mask', 'robe', 'staff']",图片中有三个穿着古代服装的人物，其中一人戴着鸟嘴形状的面具，符合'鸟嘴医生'的特征。,
https://bridgemaneducation.com/en/search?filter_text=Black+Death&page=6,6,Holbeins Dance of Death: The Allegorical Escutcheon of Death (engraving),https://images-cdn.bridgemanimages.com/api/1.0/image/600wm.LLM.50442250.7055475/5221226.jpg?old-wm,,bd_6_Holbein_s_Dance_of_Death__The_Allegorical_Escutcheon_of_Death__engraving.jpg,blackdeath_data\raw\bd_6_Holbein_s_Dance_of_Death__The_Allegorical_Escutcheon_of_Death__engraving.jpg,success,1,0,0.95,"['plague_doctor', 'beak_mask', 'medieval', 'costume', 'historical', 'physician', 'black_death', 'mask', 'robe', 'staff']",图中有两个人物，一个戴着鸟嘴形状的面具，另一个手持灯笼。这符合鸟嘴医生的特征。,
https://bridgemaneducation.com/en/search?filter_text=Black+Death&page=6,6,The death of the witch by Francesco Guaccio “” Compendium Maleficarum”” Milan 1608.,https://images-cdn.bridgemanimages.com/api/1.0/image/600wm.GIA.10986740.7055475/4765722.jpg?old-wm,,bd_6_The_death_of_the_witch_by_Francesco_Guaccio____Compendium_Maleficarum___Milan_1608..jpg,blackdeath_data\raw\bd_6_The_death_of_the_witch_by_Francesco_Guaccio____Compendium_Maleficarum___Milan_1608..jpg,success,1,0,0.95,"['plague_doctor', 'beak_mask', 'medieval', 'costume', 'historical', 'physician', 'black_death', 'mask', 'robe', 'staff', 'crowd', 'indoor', 'outdoor']",图片中有穿着长袍和戴着鸟嘴面具的人物，符合'鸟嘴医生'的特征。,
https://bridgemaneducation.com/en/search?filter_text=Black+Death&page=6,6,"Liberty or Death, 1795 (oil on canvas)",https://images-cdn.bridgemanimages.com/api/1.0/image/600wm.JLJ.42538640.7055475/4680345.jpg?old-wm,,bd_6_Liberty_or_Death__1795__oil_on_canvas.jpg,blackdeath_data\raw\bd_6_Liberty_or_Death__1795__oil_on_canvas.jpg,success,1,0,0.95,"['plague_doctor', 'beak_mask', 'medieval', 'costume', 'historical', 'physician', 'black_death', 'mask', 'robe', 'staff']",图片中有三个角色，中间的角色穿着黑色长袍，戴着鸟嘴形状的面具，符合'鸟嘴医生'的特征。,
https://bridgemaneducation.com/en/search?filter_text=Black+Death&page=6,6,Yersinia pestis bacteria which caused Bubonic Plague. 1965,https://images-cdn.bridgemanimages.com/api/1.0/image/600wm.EVB.66893920.7055475/2936687.jpg?old-wm,,bd_6_Yersinia_pestis_bacteria_which_caused_Bubonic_Plague._1965.jpg,blackdeath_data\raw\bd_6_Yersinia_pestis_bacteria_which_caused_Bubonic_Plague._1965.jpg,success,0,0,0.95,"['plague_doctor', 'beak_mask', 'medieval', 'costume', 'historical', 'physician', 'black_death', 'mask', 'robe', 'staff']",图像内容为细菌和细胞结构，没有人物。,
https://bridgemaneducation.com/en/search?filter_text=Black+Death&page=6,6,Death and the Soldier (engraving),https://images-cdn.bridgemanimages.com/api/1.0/image/600wm.LLM.17494630.7055475/3646292.jpg?old-wm,,bd_6_Death_and_the_Soldier__engraving.jpg,blackdeath_data\raw\bd_6_Death_and_the_Soldier__engraving.jpg,success,1,1,0.95,"['plague_doctor', 'beak_mask', 'medieval', 'costume', 'historical', 'physician', 'black_death', 'mask', 'robe', 'staff']",图像中有两个角色，一个穿着长袍和头盔，另一个戴着鸟嘴面具。根据这些特征，可以确认这是一个典型的'鸟嘴医生'形象。,
