search_query,title,image_url,filename,save_path,download_status,has_people,has_plague_doctor,has_grim_reaper,confidence,tags,reason,error
plague doctor,"幻想生物, 面具, 动漫, 建筑, 插畫",https://i.pinimg.com/236x/03/44/eb/0344eb3f767169fbb9f62fd0349af1b3.jpg,plague_doctor_1775741923_幻想生物__面具__动漫__建筑__插畫.jpg,pinterest_data\raw\plague_doctor_1775741923_幻想生物__面具__动漫__建筑__插畫.jpg,success,1,1,0,0.95,"['plague_doctor', 'mask', 'beak_mask']",图中人物穿着黑色长袍，戴着鸟嘴形状的面具，符合‘鸟嘴医生’的特征。,
plague doctor,"女性角色设计, 角色设计",https://i.pinimg.com/236x/09/aa/80/09aa804a6cd1f4130dd546814cb43f5e.jpg,plague_doctor_1775741924_女性角色设计__角色设计.jpg,pinterest_data\raw\plague_doctor_1775741924_女性角色设计__角色设计.jpg,success,1,1,0,0.95,"['plague_doctor', 'mask', 'beak_mask']",该角色穿着黑色长袍，戴着鸟嘴形状的面具，符合‘鸟嘴医生’的特征。,
plague doctor,"an image of a man dressed in black with feathers on his coat and hat, standing",https://i.pinimg.com/236x/8a/92/0e/8a920e6996c05964a3f91357f395f123.jpg,plague_doctor_1775741925_an_image_of_a_man_dressed_in_black_with_feathers_on_his_coat_and_hat__standing.jpg,pinterest_data\raw\plague_doctor_1775741925_an_image_of_a_man_dressed_in_black_with_feathers_on_his_coat_and_hat__standing.jpg,success,1,0,0,0.95,"['plague_doctor', 'robe', 'mask', 'beak_mask']",该人物穿着黑色长袍，带有鸟嘴形状的面具，符合‘鸟嘴医生’的特征。,
plague doctor,a drawing of a person wearing a hat with a bird on it's head,https://i.pinimg.com/236x/b3/41/3c/b3413c7914bc4c4001d013e58a3d3520.jpg,plague_doctor_1775741927_a_drawing_of_a_person_wearing_a_hat_with_a_bird_on_it_s_head.jpg,pinterest_data\raw\plague_doctor_1775741927_a_drawing_of_a_person_wearing_a_hat_with_a_bird_on_it_s_head.jpg,success,1,0,0,0.95,"['plague_doctor', 'mask', 'beak_mask']",图中人物穿着深色长袍，戴着鸟嘴形状的面具，符合‘鸟嘴医生’的特征。,
plague doctor,其中包括图片：😂😷,https://i.pinimg.com/videos/thumbnails/originals/2f/0c/c3/2f0cc3a156929a1a9ecb71123281368b.0000000.jpg,plague_doctor_1775741928_其中包括图片.jpg,pinterest_data\raw\plague_doctor_1775741928_其中包括图片.jpg,success,1,1,0,0.95,"['plague_doctor', 'mask', 'beak_mask']",图片中的人物穿着黑色长袍，戴着鸟嘴形状的面具，符合'鸟嘴医生'的特征。,
plague doctor,a man wearing a plague mask and hat,https://i.pinimg.com/236x/70/da/70/70da70c678d0c166068e4f122a91a278.jpg,plague_doctor_1775741929_a_man_wearing_a_plague_mask_and_hat.jpg,pinterest_data\raw\plague_doctor_1775741929_a_man_wearing_a_plague_mask_and_hat.jpg,success,1,1,0,0.95,"['plague_doctor', 'mask', 'beak_mask']",该人物穿着黑色长袍，戴着鸟嘴形状的面具，符合‘鸟嘴医生’的特征。,
plague doctor,"医生, 面具, 模板, 角色设计, 衣服",https://i.pinimg.com/236x/f4/26/8a/f4268a64ab16e059a778e4ec17235f77.jpg,plague_doctor_1775741931_医生__面具__模板__角色设计__衣服.jpg,pinterest_data\raw\plague_doctor_1775741931_医生__面具__模板__角色设计__衣服.jpg,success,0,0,0,0.95,"['mask', 'beak_mask']",图像中没有可见的人物，但有一个带有红色眼睛和黑色背景的物体，看起来像一个面具。,
plague doctor,the silhouettes of five women in long black dresses and hats are shown behind a glass window,https://i.pinimg.com/236x/2c/24/b7/2c24b75749c723ceaf8df80488b2c6b3.jpg,plague_doctor_1775741932_the_silhouettes_of_five_women_in_long_black_dresses_and_hats_are_shown_behind_a_glass_window.jpg,pinterest_data\raw\plague_doctor_1775741932_the_silhouettes_of_five_women_in_long_black_dresses_and_hats_are_shown_behind_a_glass_window.jpg,success,1,1,0,0.95,"['plague_doctor', 'mask', 'beak_mask']",图片中有穿着黑色长袍和戴有鸟嘴形状面具的人物，符合'鸟嘴医生'的特征。,
plague doctor,an image of some characters in costume,https://i.pinimg.com/236x/4e/90/e7/4e90e74cbad5a10c9cecd3535385e072.jpg,plague_doctor_1775741934_an_image_of_some_characters_in_costume.jpg,pinterest_data\raw\plague_doctor_1775741934_an_image_of_some_characters_in_costume.jpg,success,1,0,0,0.95,"['plague_doctor', 'grim_reaper', 'skeleton', 'scythe', 'robe', 'mask', 'beak_mask', 'medieval', 'historical']",图中有多个角色设计，其中一些角色符合'鸟嘴医生'和'死神'的特征。,
plague doctor,Ink Drawing In the style of old engraving ,https://i.pinimg.com/236x/cb/bf/80/cbbf80ca1d9b6ff282616305a2ad750d.jpg,plague_doctor_1775741935_Ink_Drawing_In_the_style_of_old_engraving.jpg,pinterest_data\raw\plague_doctor_1775741935_Ink_Drawing_In_the_style_of_old_engraving.jpg,success,1,1,0,0.95,"['plague_doctor', 'mask', 'beak_mask', 'medieval', 'historical']",图中人物穿着黑色长袍，戴着鸟嘴形状的面具，符合‘鸟嘴医生’的特征。,
plague doctor,"a man doing a handstand on the ground with words above him that read, i smell pestilence",https://i.pinimg.com/236x/e0/f1/f3/e0f1f3602a5f162a112c41e30d3a4ca4.jpg,plague_doctor_1775741936_a_man_doing_a_handstand_on_the_ground_with_words_above_him_that_read__i_smell_pestilence.jpg,pinterest_data\raw\plague_doctor_1775741936_a_man_doing_a_handstand_on_the_ground_with_words_above_him_that_read__i_smell_pestilence.jpg,success,1,0,0,0.95,"['plague_doctor', 'mask', 'beak_mask']",图中人物穿着黑色长袍，戴着类似鸟嘴形状的面具，符合'鸟嘴医生'的特征。,
plague doctor,a drawing of a person wearing a gas mask reading a book,https://i.pinimg.com/236x/6b/bb/41/6bbb41dec9e28510f5113c9e974ba30b.jpg,plague_doctor_1775741937_a_drawing_of_a_person_wearing_a_gas_mask_reading_a_book.jpg,pinterest_data\raw\plague_doctor_1775741937_a_drawing_of_a_person_wearing_a_gas_mask_reading_a_book.jpg,success,1,0,0,0.95,"['plague_doctor', 'mask', 'beak_mask', 'medieval', 'historical']",图中人物有鸟嘴形状的面具和长袖衬衫，符合'鸟嘴医生'的特征。,
plague doctor,"four different poses of the same person in black and white, one with a hat on",https://i.pinimg.com/236x/1b/ac/65/1bac658d181540057f4b0ed7f19daafe.jpg,plague_doctor_1775741938_four_different_poses_of_the_same_person_in_black_and_white__one_with_a_hat_on.jpg,pinterest_data\raw\plague_doctor_1775741938_four_different_poses_of_the_same_person_in_black_and_white__one_with_a_hat_on.jpg,success,1,1,0,0.95,"['plague_doctor', 'mask', 'beak_mask', 'medieval', 'historical']",图中有穿着黑色长袍和戴有鸟嘴面具的人物，符合'鸟嘴医生'的特征。,
plague doctor,someone is making a paper model that looks like a rocket ship with numbers on it,https://i.pinimg.com/236x/bb/5b/10/bb5b106e22b9a2931c5bcd4b1eb6371f.jpg,plague_doctor_1775741939_someone_is_making_a_paper_model_that_looks_like_a_rocket_ship_with_numbers_on_it.jpg,pinterest_data\raw\plague_doctor_1775741939_someone_is_making_a_paper_model_that_looks_like_a_rocket_ship_with_numbers_on_it.jpg,success,1,0,0,0.95,"['mask', 'beak_mask']",图片中有一只手拿着一个带有孔洞和刻度的纸板，看起来像是一副口罩或面具的一部分。,
plague doctor,a drawing of a man with a hat and cape,https://i.pinimg.com/236x/1c/1b/d8/1c1bd84aee0e7caa2112ec34f0f516a3.jpg,plague_doctor_1775741940_a_drawing_of_a_man_with_a_hat_and_cape.jpg,pinterest_data\raw\plague_doctor_1775741940_a_drawing_of_a_man_with_a_hat_and_cape.jpg,success,1,1,0,0.95,"['plague_doctor', 'mask', 'beak_mask']",该角色符合鸟嘴医生的特征，即穿着黑色长袍，戴着鸟嘴形状的面具。,
plague doctor,"Although the treatment of the plague doctor may be useless, their countless generations of ""disciple",https://i.pinimg.com/236x/34/3e/dc/343edc84599c2af5e44fd0ade4c312df.jpg,plague_doctor_1775741942_Although_the_treatment_of_the_plague_doctor_may_be_useless__their_countless_generations_of__disciple.jpg,pinterest_data\raw\plague_doctor_1775741942_Although_the_treatment_of_the_plague_doctor_may_be_useless__their_countless_generations_of__disciple.jpg,success,1,1,0,0.95,"['plague_doctor', 'mask', 'beak_mask']",图片中的人物穿着黑色长袍，戴着鸟嘴形状的面具，符合‘鸟嘴医生’的特征。,
plague doctor,a person wearing a hat and holding a book with red eyes in front of their face,https://i.pinimg.com/236x/2e/04/aa/2e04aaeac0502098279d8a0837f9ed36.jpg,plague_doctor_1775741943_a_person_wearing_a_hat_and_holding_a_book_with_red_eyes_in_front_of_their_face.jpg,pinterest_data\raw\plague_doctor_1775741943_a_person_wearing_a_hat_and_holding_a_book_with_red_eyes_in_front_of_their_face.jpg,success,1,1,0,0.95,"['plague_doctor', 'mask', 'beak_mask']",该图像中的角色符合鸟嘴医生的特征，即穿着黑色长袍，戴着鸟嘴形状的面具。,
plague doctor,a black bird sitting on top of a tiled floor next to a piece of paper,https://i.pinimg.com/236x/7b/63/be/7b63be57eaaf0574ec4e6b5d84974779.jpg,plague_doctor_1775741945_a_black_bird_sitting_on_top_of_a_tiled_floor_next_to_a_piece_of_paper.jpg,pinterest_data\raw\plague_doctor_1775741945_a_black_bird_sitting_on_top_of_a_tiled_floor_next_to_a_piece_of_paper.jpg,success,0,0,0,0.95,"['mask', 'beak_mask']",图中没有人物形象，但有鸟嘴形状的面具。,
plague doctor,a person in a hooded jacket with a mask on their face and hands behind his back,https://i.pinimg.com/236x/33/0a/5b/330a5ba4cd7b22c07a155262bf63745c.jpg,plague_doctor_1775741946_a_person_in_a_hooded_jacket_with_a_mask_on_their_face_and_hands_behind_his_back.jpg,pinterest_data\raw\plague_doctor_1775741946_a_person_in_a_hooded_jacket_with_a_mask_on_their_face_and_hands_behind_his_back.jpg,success,1,1,0,0.95,"['plague_doctor', 'mask', 'beak_mask']",图片中的人物穿着黑色长袍，戴着鸟嘴形状的面具，符合‘鸟嘴医生’的特征。,
plague doctor,an angel statue is shown in black and white,https://i.pinimg.com/236x/f7/40/81/f74081a33f54b12ca2256a13ec725b38.jpg,plague_doctor_1775741947_an_angel_statue_is_shown_in_black_and_white.jpg,pinterest_data\raw\plague_doctor_1775741947_an_angel_statue_is_shown_in_black_and_white.jpg,success,1,0,0,0.95,"['plague_doctor', 'mask', 'beak_mask']",图像中有一个穿着长袍并戴着鸟嘴形状面具的人物，符合'鸟嘴医生'的特征。,
plague doctor,pinterest_plague doctor_76,https://i.pinimg.com/236x/42/c6/83/42c68326fe6367abd66f7086a5fb25d7.jpg,plague_doctor_1775741948_pinterest_plague_doctor_76.jpg,pinterest_data\raw\plague_doctor_1775741948_pinterest_plague_doctor_76.jpg,success,1,0,1,0.95,"['plague_doctor', 'grim_reaper', 'skeleton', 'scythe', 'robe', 'mask', 'beak_mask', 'medieval', 'historical']",图片中有一个人物，穿着黑色长袍，戴着鸟嘴形状的面具，符合‘鸟嘴医生’的特征。同时，人物手中拿着镰刀，符合‘死神’的特征。,
plague doctor,a white dress with long sleeves and an enormous bird's beak on display in a glass case,https://i.pinimg.com/236x/1a/e3/d9/1ae3d97f2106e1be76e1e91301e0a24f.jpg,plague_doctor_1775741949_a_white_dress_with_long_sleeves_and_an_enormous_bird_s_beak_on_display_in_a_glass_case.jpg,pinterest_data\raw\plague_doctor_1775741949_a_white_dress_with_long_sleeves_and_an_enormous_bird_s_beak_on_display_in_a_glass_case.jpg,success,1,1,0,0.95,"['plague_doctor', 'mask', 'beak_mask']",图片中的人物穿着黑色长袍，戴着鸟嘴形状的面具，符合‘鸟嘴医生’的特征。,
plague doctor,a black and white drawing of a woman holding a lantern,https://i.pinimg.com/236x/9d/0d/c2/9d0dc2166c149c769954cbe9748a8a3d.jpg,plague_doctor_1775741951_a_black_and_white_drawing_of_a_woman_holding_a_lantern.jpg,pinterest_data\raw\plague_doctor_1775741951_a_black_and_white_drawing_of_a_woman_holding_a_lantern.jpg,success,1,1,0,0.95,"['plague_doctor', 'mask', 'beak_mask']",图片中的人物穿着黑色长袍，戴着鸟嘴形状的面具，符合‘鸟嘴医生’的特征。,
plague doctor,a black and white drawing of a bird wearing a witch's hat with a house in the background,https://i.pinimg.com/236x/b5/e2/35/b5e235bf468be24829078a25f42ec388.jpg,plague_doctor_1775741952_a_black_and_white_drawing_of_a_bird_wearing_a_witch_s_hat_with_a_house_in_the_background.jpg,pinterest_data\raw\plague_doctor_1775741952_a_black_and_white_drawing_of_a_bird_wearing_a_witch_s_hat_with_a_house_in_the_background.jpg,success,1,1,0,0.95,"['plague_doctor', 'mask', 'beak_mask']",图中人物穿着黑色长袍，戴着鸟嘴形状的面具，符合‘鸟嘴医生’的特征。,
plague doctor,"女巫, 面具, 朋克, 纹身, 皮革",https://i.pinimg.com/236x/2f/91/66/2f9166794488031c0fa33d0c840147e2.jpg,plague_doctor_1775741953_女巫__面具__朋克__纹身__皮革.jpg,pinterest_data\raw\plague_doctor_1775741953_女巫__面具__朋克__纹身__皮革.jpg,success,1,1,0,0.95,"['plague_doctor', 'mask', 'beak_mask']",图片中的人物穿着黑色长袍，戴着鸟嘴形状的面具，符合‘鸟嘴医生’的特征。,
plague doctor,a person in a purple outfit and hood with bats flying around her on a cloudy day,https://i.pinimg.com/236x/b2/41/59/b241596188f36682a07ce99e6e75f663.jpg,plague_doctor_1775741956_a_person_in_a_purple_outfit_and_hood_with_bats_flying_around_her_on_a_cloudy_day.jpg,pinterest_data\raw\plague_doctor_1775741956_a_person_in_a_purple_outfit_and_hood_with_bats_flying_around_her_on_a_cloudy_day.jpg,success,1,0,1,0.95,"['plague_doctor', 'grim_reaper', 'skeleton', 'scythe', 'robe', 'mask', 'beak_mask', 'medieval', 'historical', 'crowd']",该角色穿着深色长袍，戴着鸟嘴形状的面具，符合‘鸟嘴医生’的特征。同时，角色有骷髅骨架和镰刀，符合‘死神’的特征。,
plague doctor,"some different types of masks and beaks in black and white ink, with various angles to",https://i.pinimg.com/236x/09/d7/3e/09d73e433ec47dc5ff858354e1177d59.jpg,plague_doctor_1775741958_some_different_types_of_masks_and_beaks_in_black_and_white_ink__with_various_angles_to.jpg,pinterest_data\raw\plague_doctor_1775741958_some_different_types_of_masks_and_beaks_in_black_and_white_ink__with_various_angles_to.jpg,success,0,0,0,0.95,['beak_mask'],图中没有人物形象，但有鸟嘴形状的面具。,
plague doctor,a drawing of a crocodile's head with its mouth open,https://i.pinimg.com/236x/da/56/23/da56239f6a3786bc6a3f2779ba4ce531.jpg,plague_doctor_1775741960_a_drawing_of_a_crocodile_s_head_with_its_mouth_open.jpg,pinterest_data\raw\plague_doctor_1775741960_a_drawing_of_a_crocodile_s_head_with_its_mouth_open.jpg,success,1,0,1,0.95,"['plague_doctor', 'grim_reaper', 'skeleton', 'scythe', 'robe', 'mask', 'beak_mask', 'medieval', 'historical']",图中人物有鸟嘴形状的面具和骷髅头，符合死神的特征。,
plague doctor,"星际穿越, 西装, 服装设计, 男性时尚, 时尚, 角色设计, 衣服, 名人",https://i.pinimg.com/236x/9a/36/1e/9a361e52ce2505a60d163beca990ad0d.jpg,plague_doctor_1775741962_星际穿越__西装__服装设计__男性时尚__时尚__角色设计__衣服__名人.jpg,pinterest_data\raw\plague_doctor_1775741962_星际穿越__西装__服装设计__男性时尚__时尚__角色设计__衣服__名人.jpg,success,1,0,0,0.95,"['plague_doctor', 'mask', 'beak_mask']",人物穿着黑色长袍，戴着鸟嘴形状的面具，符合‘鸟嘴医生’的特征。,
plague doctor,a toy with green eyes and a brown hat on top of rocks in front of a building,https://i.pinimg.com/236x/01/28/f3/0128f399e32e56e455dcadc1e2fb25a9.jpg,plague_doctor_1775741963_a_toy_with_green_eyes_and_a_brown_hat_on_top_of_rocks_in_front_of_a_building.jpg,pinterest_data\raw\plague_doctor_1775741963_a_toy_with_green_eyes_and_a_brown_hat_on_top_of_rocks_in_front_of_a_building.jpg,success,1,1,0,0.95,"['plague_doctor', 'mask', 'beak_mask']",图片中的人物穿着黑色长袍，戴着鸟嘴形状的面具，符合‘鸟嘴医生’的特征。,
plague doctor,a man dressed in medieval clothing holding a cross,https://i.pinimg.com/236x/5a/52/e0/5a52e06504f63fb3c8b94f7a5c9e004a.jpg,plague_doctor_1775741964_a_man_dressed_in_medieval_clothing_holding_a_cross.jpg,pinterest_data\raw\plague_doctor_1775741964_a_man_dressed_in_medieval_clothing_holding_a_cross.jpg,success,1,1,0,0.95,"['plague_doctor', 'mask', 'beak_mask', 'medieval', 'historical']",该人物穿着黑色长袍，戴着鸟嘴形状的面具，符合'鸟嘴医生'的特征。,
plague doctor,其中包括图片：plague doctor...chicken nugget,https://i.pinimg.com/videos/thumbnails/originals/53/55/cb/5355cb9b8a5025eda94160d14cf76926.0000000.jpg,plague_doctor_1775741965_其中包括图片_plague_doctor...chicken_nugget.jpg,pinterest_data\raw\plague_doctor_1775741965_其中包括图片_plague_doctor...chicken_nugget.jpg,success,0,0,0,0.95,"['mask', 'beak_mask']",图片中没有人物，但有一个带有鸟嘴形状的物体，可能代表'鸟嘴医生'。,
plague doctor,a drawing of a bird wearing a helmet with feathers on it's head and gold accents,https://i.pinimg.com/236x/58/1f/2b/581f2bcd16e5451d8babb7533a89a133.jpg,plague_doctor_1775741967_a_drawing_of_a_bird_wearing_a_helmet_with_feathers_on_it_s_head_and_gold_accents.jpg,pinterest_data\raw\plague_doctor_1775741967_a_drawing_of_a_bird_wearing_a_helmet_with_feathers_on_it_s_head_and_gold_accents.jpg,success,1,1,0,0.95,"['plague_doctor', 'mask', 'beak_mask']",该图像是一个穿着黑色长袍，戴着鸟嘴形状面具的人物，符合'鸟嘴医生'的特征。,
plague doctor,a drawing of a man in a suit and top hat holding a briefcase with a light on it,https://i.pinimg.com/236x/e9/e2/c3/e9e2c3debc336892bba4e5d515a38066.jpg,plague_doctor_1775741968_a_drawing_of_a_man_in_a_suit_and_top_hat_holding_a_briefcase_with_a_light_on_it.jpg,pinterest_data\raw\plague_doctor_1775741968_a_drawing_of_a_man_in_a_suit_and_top_hat_holding_a_briefcase_with_a_light_on_it.jpg,success,1,1,0,0.95,"['plague_doctor', 'mask', 'beak_mask']",该图像显示了一个穿着黑色长袍、戴着鸟嘴面具的人物，符合‘鸟嘴医生’的特征。,
plague doctor,a drawing of a person wearing a hat and holding their hands up in the air,https://i.pinimg.com/236x/85/42/0d/85420dab64ffe9af51a85af92c986757.jpg,plague_doctor_1775741972_a_drawing_of_a_person_wearing_a_hat_and_holding_their_hands_up_in_the_air.jpg,pinterest_data\raw\plague_doctor_1775741972_a_drawing_of_a_person_wearing_a_hat_and_holding_their_hands_up_in_the_air.jpg,success,1,1,0,0.95,"['plague_doctor', 'mask', 'beak_mask']",图中人物穿着黑色长袍，戴着鸟嘴形状的面具，符合‘鸟嘴医生’的特征。,
plague doctor,a man in a trench coat standing next to an octopus,https://i.pinimg.com/236x/1d/66/54/1d665404bb6b94f137fc95899aaaaa1d.jpg,plague_doctor_1775741974_a_man_in_a_trench_coat_standing_next_to_an_octopus.jpg,pinterest_data\raw\plague_doctor_1775741974_a_man_in_a_trench_coat_standing_next_to_an_octopus.jpg,success,1,1,0,0.95,"['plague_doctor', 'mask', 'beak_mask']",图中人物穿着黑色长袍，戴着鸟嘴形状的面具，符合'鸟嘴医生'的特征。,
plague doctor,a painting of a creepy creature in the woods,https://i.pinimg.com/236x/e1/ac/72/e1ac721927de5fe6d2b1d61ec9afc24a.jpg,plague_doctor_1775741975_a_painting_of_a_creepy_creature_in_the_woods.jpg,pinterest_data\raw\plague_doctor_1775741975_a_painting_of_a_creepy_creature_in_the_woods.jpg,success,1,0,1,0.95,"['plague_doctor', 'grim_reaper', 'skeleton', 'scythe', 'robe', 'mask', 'beak_mask']",图中人物有鸟嘴形状的面具和骷髅头，符合死神的特征。,
plague doctor,"小丑女, 弓箭, 小丑, 動漫人物, 人物设计, 角色设计, 灵感",https://i.pinimg.com/236x/2d/d7/f2/2dd7f29e310163edc8898c02e904fa75.jpg,plague_doctor_1775741976_小丑女__弓箭__小丑__動漫人物__人物设计__角色设计__灵感.jpg,pinterest_data\raw\plague_doctor_1775741976_小丑女__弓箭__小丑__動漫人物__人物设计__角色设计__灵感.jpg,success,1,1,0,0.95,"['plague_doctor', 'mask', 'beak_mask', 'medieval', 'historical']",该人物穿着黑色长袍，戴着鸟嘴形状的面具，符合‘鸟嘴医生’的特征。,
plague doctor,"a man in armor holding two swords and wearing large metal gear, standing on a dark background",https://i.pinimg.com/236x/2c/41/ef/2c41ef93a6c8eaa3aaee7445936da9dc.jpg,plague_doctor_1775741978_a_man_in_armor_holding_two_swords_and_wearing_large_metal_gear__standing_on_a_dark_background.jpg,pinterest_data\raw\plague_doctor_1775741978_a_man_in_armor_holding_two_swords_and_wearing_large_metal_gear__standing_on_a_dark_background.jpg,success,1,1,0,0.95,"['plague_doctor', 'mask', 'beak_mask', 'medieval']",该人物穿着黑色长袍，戴着鸟嘴形状的面具，符合'鸟嘴医生'的特征。,
plague doctor,"服装设计, 角色设计, 女性时尚, 衣服, 名人",https://i.pinimg.com/236x/06/3e/bf/063ebf47d6854ccd424421b099a5510c.jpg,plague_doctor_1775741981_服装设计__角色设计__女性时尚__衣服__名人.jpg,pinterest_data\raw\plague_doctor_1775741981_服装设计__角色设计__女性时尚__衣服__名人.jpg,success,1,1,0,0.95,"['plague_doctor', 'mask', 'beak_mask']",图片中的人物穿着黑色长袍，戴着鸟嘴形状的面具，符合‘鸟嘴医生’的特征。,
plague doctor,"some sketches of people in hooded clothing with umbrellas and tents on the ground,",https://i.pinimg.com/236x/2c/2b/4f/2c2b4fde400ef508c9c6a23c1d8d0f8c.jpg,plague_doctor_1775741983_some_sketches_of_people_in_hooded_clothing_with_umbrellas_and_tents_on_the_ground.jpg,pinterest_data\raw\plague_doctor_1775741983_some_sketches_of_people_in_hooded_clothing_with_umbrellas_and_tents_on_the_ground.jpg,success,1,0,0,0.95,"['plague_doctor', 'mask', 'beak_mask']",图中有多个穿着长袍和面具的人物，符合'鸟嘴医生'的特征。,
plague doctor,a man in a black outfit and hat holding a stick,https://i.pinimg.com/236x/7d/47/68/7d4768600113187fe3c76a7e513460e0.jpg,plague_doctor_1775741984_a_man_in_a_black_outfit_and_hat_holding_a_stick.jpg,pinterest_data\raw\plague_doctor_1775741984_a_man_in_a_black_outfit_and_hat_holding_a_stick.jpg,success,1,1,0,0.95,"['plague_doctor', 'mask', 'beak_mask', 'medieval', 'historical']",该人物穿着黑色长袍，戴着鸟嘴形状的面具，符合‘鸟嘴医生’的特征。,
plague doctor,some sort of black and white character design,https://i.pinimg.com/236x/70/72/b7/7072b7f0dacfb810eba532e66452812e.jpg,plague_doctor_1775741987_some_sort_of_black_and_white_character_design.jpg,pinterest_data\raw\plague_doctor_1775741987_some_sort_of_black_and_white_character_design.jpg,success,1,1,0,0.95,"['plague_doctor', 'mask', 'beak_mask', 'medieval', 'historical']",图中有穿着黑色长袍和鸟嘴面具的人物，符合‘鸟嘴医生’的特征。,
plague doctor,an image of a man in costume with two swords and a skull on his chest,https://i.pinimg.com/236x/e8/31/76/e83176b09d8ca01373cf2be5f883d0ff.jpg,plague_doctor_1775741988_an_image_of_a_man_in_costume_with_two_swords_and_a_skull_on_his_chest.jpg,pinterest_data\raw\plague_doctor_1775741988_an_image_of_a_man_in_costume_with_two_swords_and_a_skull_on_his_chest.jpg,success,1,1,0,0.95,"['plague_doctor', 'mask', 'beak_mask', 'medieval', 'historical']",图中有穿着黑色长袍和戴鸟嘴面具的人物，符合'鸟嘴医生'的特征。,
plague doctor,a drawing of a rat with a hat on it's head holding a skull,https://i.pinimg.com/236x/75/fd/3d/75fd3d9215c41084fdfc07f329b1eb07.jpg,plague_doctor_1775741989_a_drawing_of_a_rat_with_a_hat_on_it_s_head_holding_a_skull.jpg,pinterest_data\raw\plague_doctor_1775741989_a_drawing_of_a_rat_with_a_hat_on_it_s_head_holding_a_skull.jpg,success,1,1,1,0.95,"['plague_doctor', 'grim_reaper', 'skeleton', 'scythe', 'robe', 'mask', 'beak_mask', 'medieval', 'historical']",图像中的人物穿着类似医生的服装，戴着鸟嘴形状的面具，手持骷髅，符合‘鸟嘴医生’和‘死神’的特征。,
plague doctor,a drawing of a bird that is standing in the snow,https://i.pinimg.com/236x/06/59/1f/06591fc273d7e21685539fa966042357.jpg,plague_doctor_1775741990_a_drawing_of_a_bird_that_is_standing_in_the_snow.jpg,pinterest_data\raw\plague_doctor_1775741990_a_drawing_of_a_bird_that_is_standing_in_the_snow.jpg,success,1,1,0,0.95,"['plague_doctor', 'mask', 'beak_mask']",图中人物穿着黑色长袍，戴着鸟嘴形状的面具，符合‘鸟嘴医生’的特征。,
plague doctor,a drawing of a man in a top hat and coat with two birds on his shoulder,https://i.pinimg.com/236x/9b/8e/89/9b8e893811353ae7bd66a05441e79837.jpg,plague_doctor_1775741991_a_drawing_of_a_man_in_a_top_hat_and_coat_with_two_birds_on_his_shoulder.jpg,pinterest_data\raw\plague_doctor_1775741991_a_drawing_of_a_man_in_a_top_hat_and_coat_with_two_birds_on_his_shoulder.jpg,success,1,1,0,0.95,"['plague_doctor', 'mask', 'beak_mask', 'medieval']",该角色穿着黑色长袍，戴着鸟嘴形状的面具，符合‘鸟嘴医生’的特征。,
plague doctor,"服装设计, 衣服",https://i.pinimg.com/236x/47/25/75/4725754c54545e72a055eb31ab80284d.jpg,plague_doctor_1775741992_服装设计__衣服.jpg,pinterest_data\raw\plague_doctor_1775741992_服装设计__衣服.jpg,success,1,1,0,0.95,"['plague_doctor', 'mask', 'beak_mask', 'medieval', 'historical', 'outdoor']",图片中的人物穿着黑色长袍，戴着鸟嘴形状的面具，符合‘鸟嘴医生’的特征。,
plague doctor,a person in a hooded jacket with a crow mask on their head and trees in the background,https://i.pinimg.com/236x/ca/92/03/ca920326fe27b26d995d46206f840da8.jpg,plague_doctor_1775741993_a_person_in_a_hooded_jacket_with_a_crow_mask_on_their_head_and_trees_in_the_background.jpg,pinterest_data\raw\plague_doctor_1775741993_a_person_in_a_hooded_jacket_with_a_crow_mask_on_their_head_and_trees_in_the_background.jpg,success,1,1,0,0.95,"['plague_doctor', 'mask', 'beak_mask', 'medieval', 'historical']",图片中的人物穿着黑色长袍，戴着鸟嘴形状的面具，符合‘鸟嘴医生’的特征。,
plague doctor,a painting of a man with a top hat and cane standing next to a lamp post,https://i.pinimg.com/236x/d3/5d/6b/d35d6bb24e3788077c065def8d74cf72.jpg,plague_doctor_1775741995_a_painting_of_a_man_with_a_top_hat_and_cane_standing_next_to_a_lamp_post.jpg,pinterest_data\raw\plague_doctor_1775741995_a_painting_of_a_man_with_a_top_hat_and_cane_standing_next_to_a_lamp_post.jpg,success,1,1,0,0.95,"['plague_doctor', 'mask', 'beak_mask', 'medieval', 'historical']",图中人物穿着黑色长袍，戴着鸟嘴形状的面具，符合‘鸟嘴医生’的特征。,
plague doctor,"a drawing of a person wearing a coat and holding scissors in their hands, with the words plague doct",https://i.pinimg.com/236x/5a/11/0f/5a110fb4186d5977e345e803d332ec72.jpg,plague_doctor_1775741996_a_drawing_of_a_person_wearing_a_coat_and_holding_scissors_in_their_hands__with_the_words_plague_doct.jpg,pinterest_data\raw\plague_doctor_1775741996_a_drawing_of_a_person_wearing_a_coat_and_holding_scissors_in_their_hands__with_the_words_plague_doct.jpg,success,1,1,0,0.95,"['plague_doctor', 'mask', 'beak_mask']",图中人物穿着黑色长袍，戴着鸟嘴形状的面具，符合'鸟嘴医生'的特征。,
